ID,FECHA_INTERVENCION,TIPO_INTERVENCION,ESTADO_PREVIO,ESTADO_POSTERIOR,JuegoID,Comentarios
13784,09-02-2024,Emergencia,Regular,Bueno,9291561,Comentario sobre el mantenimiento 13784
13785,25-06-2024,Preventivo,Malo,Bueno,5211177,Comentario sobre el mantenimiento 13785
13786,20-03-2024,Emergencia,Regular,Malo,7248023,Comentario sobre el mantenimiento 13786
13787,13-09-2024,Correctivo,Malo,Bueno,59933,Comentario sobre el mantenimiento 13787
13788,22-05-2024,Emergencia,Malo,Malo,9294855,Comentario sobre el mantenimiento 13788
13789,20-06-2024,Preventivo,Regular,Malo,33511,Comentario sobre el mantenimiento 13789
13790,23-05-2024,Emergencia,Bueno,Bueno,3851203,Comentario sobre el mantenimiento 13790
13791,17-10-2023,Correctivo,Regular,Bueno,7168684,Comentario sobre el mantenimiento 13791
13792,13-06-2024,Correctivo,Regular,Bueno,59343,Comentario sobre el mantenimiento 13792
13793,01-08-2024,Emergencia,Regular,Bueno,5182594,Comentario sobre el mantenimiento 13793
13794,18-12-2023,Correctivo,Bueno,Bueno,9150330,Comentario sobre el mantenimiento 13794
13795,20-03-2024,Correctivo,Malo,Bueno,19731,Comentario sobre el mantenimiento 13795
13796,20-02-2024,Preventivo,Bueno,Malo,25099,Comentario sobre el mantenimiento 13796
13797,10-08-2024,Correctivo,Regular,Malo,8987409,Comentario sobre el mantenimiento 13797
13798,28-05-2024,Correctivo,Regular,Regular,21637,Comentario sobre el mantenimiento 13798
13799,03-01-2024,Preventivo,Regular,Regular,9226855,Comentario sobre el mantenimiento 13799
13800,03-09-2024,Emergencia,Regular,Bueno,9397071,Comentario sobre el mantenimiento 13800
13801,07-03-2024,Correctivo,Malo,Regular,9398242,Comentario sobre el mantenimiento 13801
13802,06-07-2024,Preventivo,Bueno,Malo,52867,Comentario sobre el mantenimiento 13802
13803,03-04-2024,Preventivo,Bueno,Malo,3530677,Comentario sobre el mantenimiento 13803
13804,18-03-2024,Correctivo,Bueno,Bueno,8928475,Comentario sobre el mantenimiento 13804
13805,14-04-2024,Emergencia,Bueno,Bueno,7126582,Comentario sobre el mantenimiento 13805
13806,10-09-2024,Emergencia,Bueno,Malo,9497654,Comentario sobre el mantenimiento 13806
13807,27-07-2024,Preventivo,Bueno,Bueno,3581608,Comentario sobre el mantenimiento 13807
13808,28-02-2024,Emergencia,Regular,Regular,4823196,Comentario sobre el mantenimiento 13808
13809,11-05-2024,Preventivo,Malo,Regular,4988135,Comentario sobre el mantenimiento 13809
13810,04-01-2024,Emergencia,Bueno,Bueno,5220692,Comentario sobre el mantenimiento 13810
13811,27-02-2024,Emergencia,Regular,Regular,19111,Comentario sobre el mantenimiento 13811
13812,04-05-2024,Preventivo,Regular,Bueno,3580588,Comentario sobre el mantenimiento 13812
13813,04-02-2024,Correctivo,Bueno,Bueno,9494855,Comentario sobre el mantenimiento 13813
13814,05-07-2024,Correctivo,Bueno,Malo,7612595,Comentario sobre el mantenimiento 13814
13815,23-06-2024,Emergencia,Malo,Bueno,59955,Comentario sobre el mantenimiento 13815
13816,04-08-2024,Preventivo,Regular,Regular,8805148,Comentario sobre el mantenimiento 13816
13817,14-11-2023,Emergencia,Bueno,Regular,9181022,Comentario sobre el mantenimiento 13817
13818,05-08-2024,Emergencia,Regular,Malo,59721,Comentario sobre el mantenimiento 13818
13819,14-03-2024,Correctivo,Malo,Malo,9158891,Comentario sobre el mantenimiento 13819
13820,06-04-2024,Preventivo,Regular,Regular,7588211,Comentario sobre el mantenimiento 13820
13821,17-02-2024,Preventivo,Bueno,Bueno,18747,Comentario sobre el mantenimiento 13821
13822,24-01-2024,Correctivo,Regular,Regular,3581569,Comentario sobre el mantenimiento 13822
13823,09-08-2024,Preventivo,Regular,Bueno,5173934,Comentario sobre el mantenimiento 13823
13824,24-01-2024,Correctivo,Regular,Regular,3567953,Comentario sobre el mantenimiento 13824
13825,19-09-2024,Preventivo,Bueno,Bueno,59308,Comentario sobre el mantenimiento 13825
13826,29-07-2024,Correctivo,Bueno,Bueno,32897,Comentario sobre el mantenimiento 13826
13827,19-02-2024,Emergencia,Bueno,Regular,5204957,Comentario sobre el mantenimiento 13827
13828,12-08-2024,Emergencia,Malo,Bueno,58942,Comentario sobre el mantenimiento 13828
13829,24-10-2023,Emergencia,Regular,Bueno,9185993,Comentario sobre el mantenimiento 13829
13830,03-06-2024,Correctivo,Regular,Bueno,5220748,Comentario sobre el mantenimiento 13830
13831,10-02-2024,Preventivo,Bueno,Regular,5202157,Comentario sobre el mantenimiento 13831
13832,12-03-2023,Correctivo,Bueno,Malo,33939,Comentario sobre el mantenimiento 13832
13833,09-02-2024,Preventivo,Bueno,Regular,21636,Comentario sobre el mantenimiento 13833
13834,10-04-2024,Preventivo,Malo,Malo,5211512,Comentario sobre el mantenimiento 13834
13835,14-12-2023,Emergencia,Regular,Regular,9288569,Comentario sobre el mantenimiento 13835
13836,15-05-2024,Emergencia,Bueno,Malo,59587,Comentario sobre el mantenimiento 13836
13837,04-12-2023,Correctivo,Regular,Bueno,8888427,Comentario sobre el mantenimiento 13837
13838,27-09-2024,Preventivo,Regular,Regular,7246348,Comentario sobre el mantenimiento 13838
13839,12-07-2024,Preventivo,Malo,Malo,7741332,Comentario sobre el mantenimiento 13839
13840,26-01-2024,Preventivo,Regular,Bueno,5174701,Comentario sobre el mantenimiento 13840
13841,09-06-2024,Preventivo,Regular,Bueno,3566747,Comentario sobre el mantenimiento 13841
13842,24-06-2024,Preventivo,Bueno,Malo,21227,Comentario sobre el mantenimiento 13842
13843,30-03-2024,Emergencia,Malo,Bueno,3971919,Comentario sobre el mantenimiento 13843
13844,19-12-2023,Preventivo,Bueno,Regular,58560,Comentario sobre el mantenimiento 13844
13845,07-03-2024,Correctivo,Regular,Bueno,5158948,Comentario sobre el mantenimiento 13845
13846,04-03-2024,Correctivo,Regular,Malo,21910,Comentario sobre el mantenimiento 13846
13847,15-12-2023,Emergencia,Regular,Malo,59398,Comentario sobre el mantenimiento 13847
13848,06-09-2024,Correctivo,Malo,Malo,33816,Comentario sobre el mantenimiento 13848
13849,16-02-2024,Correctivo,Regular,Bueno,21193,Comentario sobre el mantenimiento 13849
13850,13-05-2024,Preventivo,Bueno,Bueno,58126,Comentario sobre el mantenimiento 13850
13851,30-09-2024,Emergencia,Malo,Regular,9289743,Comentario sobre el mantenimiento 13851
13852,23-01-2024,Correctivo,Regular,Malo,7168556,Comentario sobre el mantenimiento 13852
13853,15-09-2024,Correctivo,Regular,Malo,5658605,Comentario sobre el mantenimiento 13853
13854,11-04-2024,Preventivo,Malo,Bueno,8978624,Comentario sobre el mantenimiento 13854
13855,22-02-2024,Emergencia,Malo,Malo,3568348,Comentario sobre el mantenimiento 13855
13856,01-06-2024,Preventivo,Bueno,Malo,3531341,Comentario sobre el mantenimiento 13856
13857,19-02-2024,Correctivo,Malo,Bueno,7168577,Comentario sobre el mantenimiento 13857
13858,10-04-2024,Correctivo,Bueno,Bueno,59141,Comentario sobre el mantenimiento 13858
13859,08-10-2024,Emergencia,Malo,Regular,53182,Comentario sobre el mantenimiento 13859
13860,23-12-2023,Emergencia,Malo,Bueno,19216,Comentario sobre el mantenimiento 13860
13861,21-09-2024,Emergencia,Bueno,Malo,9220251,Comentario sobre el mantenimiento 13861
13862,27-07-2024,Correctivo,Malo,Malo,5492585,Comentario sobre el mantenimiento 13862
13863,15-09-2024,Correctivo,Malo,Malo,9050926,Comentario sobre el mantenimiento 13863
13864,17-12-2023,Emergencia,Regular,Malo,20656,Comentario sobre el mantenimiento 13864
13865,17-08-2024,Correctivo,Malo,Bueno,20041,Comentario sobre el mantenimiento 13865
13866,27-10-2023,Emergencia,Bueno,Malo,5158940,Comentario sobre el mantenimiento 13866
13867,20-12-2023,Emergencia,Malo,Bueno,19924,Comentario sobre el mantenimiento 13867
13868,04-07-2024,Emergencia,Regular,Bueno,59101,Comentario sobre el mantenimiento 13868
13869,19-11-2023,Correctivo,Regular,Bueno,5173533,Comentario sobre el mantenimiento 13869
13870,18-11-2023,Preventivo,Regular,Regular,9407738,Comentario sobre el mantenimiento 13870
13871,08-03-2024,Preventivo,Malo,Bueno,5492559,Comentario sobre el mantenimiento 13871
13872,29-11-2023,Emergencia,Malo,Bueno,9192071,Comentario sobre el mantenimiento 13872
13873,03-07-2024,Emergencia,Bueno,Regular,52881,Comentario sobre el mantenimiento 13873
13874,04-09-2024,Emergencia,Regular,Regular,6778229,Comentario sobre el mantenimiento 13874
13875,10-03-2024,Preventivo,Malo,Bueno,22371,Comentario sobre el mantenimiento 13875
13876,16-10-2023,Preventivo,Regular,Bueno,9398109,Comentario sobre el mantenimiento 13876
13877,30-09-2024,Correctivo,Bueno,Malo,25833,Comentario sobre el mantenimiento 13877
13878,09-12-2024,Preventivo,Bueno,Bueno,9294730,Comentario sobre el mantenimiento 13878
13879,20-10-2023,Preventivo,Malo,Bueno,4988136,Comentario sobre el mantenimiento 13879
13880,16-12-2023,Correctivo,Regular,Bueno,5492833,Comentario sobre el mantenimiento 13880
13881,12-05-2024,Correctivo,Bueno,Bueno,6778193,Comentario sobre el mantenimiento 13881
13882,21-11-2023,Correctivo,Regular,Malo,5492521,Comentario sobre el mantenimiento 13882
13883,28-11-2023,Emergencia,Bueno,Malo,33206,Comentario sobre el mantenimiento 13883
13884,16-10-2023,Correctivo,Regular,Malo,21788,Comentario sobre el mantenimiento 13884
13885,01-09-2024,Preventivo,Regular,Malo,18866,Comentario sobre el mantenimiento 13885
13886,06-02-2024,Correctivo,Malo,Regular,21811,Comentario sobre el mantenimiento 13886
13887,26-11-2023,Emergencia,Bueno,Regular,33959,Comentario sobre el mantenimiento 13887
13888,08-05-2024,Emergencia,Malo,Malo,33196,Comentario sobre el mantenimiento 13888
13889,26-07-2024,Correctivo,Regular,Bueno,9407970,Comentario sobre el mantenimiento 13889
13890,12-12-2023,Emergencia,Bueno,Bueno,6778126,Comentario sobre el mantenimiento 13890
13891,21-05-2024,Preventivo,Malo,Bueno,32895,Comentario sobre el mantenimiento 13891
13892,20-02-2024,Preventivo,Malo,Regular,3530624,Comentario sobre el mantenimiento 13892
13893,10-04-2024,Emergencia,Malo,Malo,53067,Comentario sobre el mantenimiento 13893
13894,10-05-2024,Emergencia,Regular,Regular,9495859,Comentario sobre el mantenimiento 13894
13895,27-01-2024,Correctivo,Malo,Bueno,22486,Comentario sobre el mantenimiento 13895
13896,11-02-2024,Correctivo,Malo,Regular,33378,Comentario sobre el mantenimiento 13896
13897,18-03-2024,Correctivo,Regular,Bueno,21444,Comentario sobre el mantenimiento 13897
13898,25-05-2024,Correctivo,Regular,Bueno,9177952,Comentario sobre el mantenimiento 13898
13899,26-08-2024,Emergencia,Regular,Regular,58839,Comentario sobre el mantenimiento 13899
13900,15-01-2024,Correctivo,Malo,Malo,4731675,Comentario sobre el mantenimiento 13900
13901,13-03-2024,Correctivo,Malo,Malo,8974561,Comentario sobre el mantenimiento 13901
13902,20-06-2024,Correctivo,Bueno,Regular,19542,Comentario sobre el mantenimiento 13902
13903,31-05-2024,Preventivo,Bueno,Regular,7943795,Comentario sobre el mantenimiento 13903
13904,05-01-2024,Preventivo,Bueno,Regular,3997079,Comentario sobre el mantenimiento 13904
13905,16-09-2024,Preventivo,Bueno,Malo,7356680,Comentario sobre el mantenimiento 13905
13906,30-07-2024,Correctivo,Malo,Regular,19944,Comentario sobre el mantenimiento 13906
13907,29-12-2023,Preventivo,Bueno,Regular,22196,Comentario sobre el mantenimiento 13907
13908,10-01-2024,Preventivo,Malo,Regular,3573270,Comentario sobre el mantenimiento 13908
13909,20-08-2024,Preventivo,Malo,Regular,7128834,Comentario sobre el mantenimiento 13909
13910,05-07-2024,Preventivo,Malo,Bueno,8928493,Comentario sobre el mantenimiento 13910
13911,08-11-2023,Preventivo,Bueno,Regular,18742,Comentario sobre el mantenimiento 13911
13912,29-02-2024,Preventivo,Bueno,Regular,9050877,Comentario sobre el mantenimiento 13912
13913,01-07-2024,Preventivo,Malo,Regular,59250,Comentario sobre el mantenimiento 13913
13914,20-09-2024,Correctivo,Bueno,Malo,34155,Comentario sobre el mantenimiento 13914
13915,18-12-2023,Correctivo,Regular,Malo,5240833,Comentario sobre el mantenimiento 13915
13916,07-07-2024,Emergencia,Bueno,Malo,6778229,Comentario sobre el mantenimiento 13916
13917,19-09-2024,Correctivo,Bueno,Regular,9446839,Comentario sobre el mantenimiento 13917
13918,16-05-2024,Correctivo,Bueno,Regular,58888,Comentario sobre el mantenimiento 13918
13919,07-06-2024,Correctivo,Malo,Bueno,3577447,Comentario sobre el mantenimiento 13919
13920,26-09-2024,Emergencia,Regular,Malo,5239323,Comentario sobre el mantenimiento 13920
13921,18-04-2024,Correctivo,Bueno,Bueno,7741354,Comentario sobre el mantenimiento 13921
13922,10-02-2024,Emergencia,Malo,Regular,3568963,Comentario sobre el mantenimiento 13922
13923,18-12-2023,Correctivo,Regular,Bueno,9158791,Comentario sobre el mantenimiento 13923
13924,19-05-2024,Emergencia,Bueno,Regular,4730820,Comentario sobre el mantenimiento 13924
13925,12-12-2023,Correctivo,Bueno,Malo,9049142,Comentario sobre el mantenimiento 13925
13926,22-12-2023,Correctivo,Bueno,Bueno,18714,Comentario sobre el mantenimiento 13926
13927,06-07-2024,Preventivo,Malo,Regular,59308,Comentario sobre el mantenimiento 13927
13928,01-02-2024,Emergencia,Malo,Regular,25710,Comentario sobre el mantenimiento 13928
13929,10-01-2024,Emergencia,Malo,Malo,9497654,Comentario sobre el mantenimiento 13929
13930,07-03-2024,Preventivo,Regular,Bueno,32906,Comentario sobre el mantenimiento 13930
13931,12-02-2024,Preventivo,Regular,Bueno,18705,Comentario sobre el mantenimiento 13931
13932,01-11-2023,Correctivo,Bueno,Bueno,8928072,Comentario sobre el mantenimiento 13932
13933,04-12-2023,Correctivo,Malo,Bueno,7889384,Comentario sobre el mantenimiento 13933
13934,09-09-2024,Correctivo,Regular,Regular,8907183,Comentario sobre el mantenimiento 13934
13935,30-06-2024,Preventivo,Regular,Malo,8820192,Comentario sobre el mantenimiento 13935
13936,03-08-2024,Preventivo,Regular,Malo,53192,Comentario sobre el mantenimiento 13936
13937,11-01-2023,Correctivo,Regular,Malo,3576632,Comentario sobre el mantenimiento 13937
13938,30-09-2024,Emergencia,Regular,Bueno,7603200,Comentario sobre el mantenimiento 13938
13939,07-06-2024,Correctivo,Regular,Regular,34900,Comentario sobre el mantenimiento 13939
13940,08-01-2024,Emergencia,Malo,Malo,34844,Comentario sobre el mantenimiento 13940
13941,22-06-2024,Preventivo,Bueno,Regular,21553,Comentario sobre el mantenimiento 13941
13942,11-02-2024,Preventivo,Malo,Malo,59160,Comentario sobre el mantenimiento 13942
13943,28-12-2023,Correctivo,Regular,Malo,7872673,Comentario sobre el mantenimiento 13943
13944,15-02-2024,Emergencia,Bueno,Bueno,4987792,Comentario sobre el mantenimiento 13944
13945,03-06-2024,Preventivo,Malo,Malo,5658641,Comentario sobre el mantenimiento 13945
13946,11-06-2024,Emergencia,Bueno,Regular,9294508,Comentario sobre el mantenimiento 13946
13947,08-12-2023,Correctivo,Malo,Regular,59533,Comentario sobre el mantenimiento 13947
13948,25-11-2023,Correctivo,Malo,Bueno,33089,Comentario sobre el mantenimiento 13948
13949,07-09-2024,Emergencia,Bueno,Regular,7895405,Comentario sobre el mantenimiento 13949
13950,22-06-2024,Preventivo,Malo,Regular,9157774,Comentario sobre el mantenimiento 13950
13951,10-04-2024,Correctivo,Malo,Regular,8934575,Comentario sobre el mantenimiento 13951
13952,31-12-2023,Preventivo,Bueno,Bueno,7862155,Comentario sobre el mantenimiento 13952
13953,22-11-2023,Emergencia,Regular,Malo,5847924,Comentario sobre el mantenimiento 13953
13954,05-10-2024,Correctivo,Regular,Regular,24971,Comentario sobre el mantenimiento 13954
13955,04-06-2024,Emergencia,Malo,Regular,7108742,Comentario sobre el mantenimiento 13955
13956,26-12-2023,Emergencia,Malo,Malo,4749813,Comentario sobre el mantenimiento 13956
13957,31-08-2024,Correctivo,Regular,Malo,24874,Comentario sobre el mantenimiento 13957
13958,09-09-2024,Correctivo,Malo,Regular,19772,Comentario sobre el mantenimiento 13958
13959,06-10-2024,Emergencia,Regular,Regular,5239362,Comentario sobre el mantenimiento 13959
13960,01-12-2023,Correctivo,Regular,Regular,8943961,Comentario sobre el mantenimiento 13960
13961,07-01-2024,Emergencia,Bueno,Regular,4960342,Comentario sobre el mantenimiento 13961
13962,07-03-2024,Correctivo,Malo,Bueno,4730912,Comentario sobre el mantenimiento 13962
13963,11-06-2024,Correctivo,Malo,Malo,19273,Comentario sobre el mantenimiento 13963
13964,13-08-2024,Preventivo,Regular,Regular,59692,Comentario sobre el mantenimiento 13964
13965,24-12-2023,Emergencia,Bueno,Malo,3962895,Comentario sobre el mantenimiento 13965
13966,12-01-2024,Correctivo,Regular,Malo,5658726,Comentario sobre el mantenimiento 13966
13967,29-06-2024,Correctivo,Bueno,Bueno,8976493,Comentario sobre el mantenimiento 13967
13968,22-03-2024,Preventivo,Regular,Regular,18831,Comentario sobre el mantenimiento 13968
13969,22-03-2024,Correctivo,Regular,Malo,5201909,Comentario sobre el mantenimiento 13969
13970,08-12-2023,Emergencia,Bueno,Regular,25840,Comentario sobre el mantenimiento 13970
13971,28-09-2024,Correctivo,Bueno,Bueno,3531311,Comentario sobre el mantenimiento 13971
13972,04-01-2024,Emergencia,Malo,Malo,9435251,Comentario sobre el mantenimiento 13972
13973,27-06-2024,Preventivo,Bueno,Malo,5659076,Comentario sobre el mantenimiento 13973
13974,07-06-2024,Preventivo,Regular,Regular,7614100,Comentario sobre el mantenimiento 13974
13975,15-06-2024,Preventivo,Bueno,Regular,25637,Comentario sobre el mantenimiento 13975
13976,19-07-2024,Correctivo,Malo,Regular,22526,Comentario sobre el mantenimiento 13976
13977,05-07-2024,Correctivo,Regular,Malo,58198,Comentario sobre el mantenimiento 13977
13978,01-01-2024,Preventivo,Regular,Bueno,3561738,Comentario sobre el mantenimiento 13978
13979,03-03-2024,Preventivo,Regular,Regular,24800,Comentario sobre el mantenimiento 13979
13980,03-09-2024,Emergencia,Malo,Bueno,18792,Comentario sobre el mantenimiento 13980
13981,21-02-2024,Correctivo,Malo,Malo,5492839,Comentario sobre el mantenimiento 13981
13982,25-09-2024,Correctivo,Malo,Malo,24918,Comentario sobre el mantenimiento 13982
13983,11-06-2024,Correctivo,Bueno,Regular,5658324,Comentario sobre el mantenimiento 13983
13984,03-04-2024,Preventivo,Regular,Regular,19464,Comentario sobre el mantenimiento 13984
13985,26-09-2024,Preventivo,Regular,Bueno,9294751,Comentario sobre el mantenimiento 13985
13986,25-12-2023,Emergencia,Bueno,Regular,8820183,Comentario sobre el mantenimiento 13986
13987,03-12-2023,Correctivo,Bueno,Regular,7862453,Comentario sobre el mantenimiento 13987
13988,23-03-2024,Correctivo,Malo,Bueno,35105,Comentario sobre el mantenimiento 13988
13989,07-05-2024,Correctivo,Malo,Regular,5174004,Comentario sobre el mantenimiento 13989
13990,30-06-2024,Emergencia,Regular,Bueno,21834,Comentario sobre el mantenimiento 13990
13991,01-08-2024,Correctivo,Bueno,Malo,9050880,Comentario sobre el mantenimiento 13991
13992,24-09-2024,Correctivo,Malo,Regular,22040,Comentario sobre el mantenimiento 13992
13993,15-08-2024,Emergencia,Bueno,Bueno,451329,Comentario sobre el mantenimiento 13993
13994,23-10-2023,Emergencia,Regular,Regular,9181007,Comentario sobre el mantenimiento 13994
13995,16-10-2023,Emergencia,Regular,Malo,59844,Comentario sobre el mantenimiento 13995
